RentalID,Date,Year,Month,IsSeason,IsWeekend,VehicleType,RentalDays,DailyPriceLKR,TotalPriceLKR,CustomerType,Notes
2446,2024-08-02,2024,8,0,0,Car,1,5000,5000,,
2447,2024-08-03,2024,8,0,1,Car,1,5000,5000,,
2448,2024-08-03,2024,8,0,1,Car,1,6000,6000,,
2449,2024-08-03,2024,8,0,1,Bike,1,1500,1500,,
2450,2024-08-04,2024,8,0,1,Car,2,5000,10000,,
2451,2024-08-04,2024,8,0,1,Bike,2,1500,3000,,
2452,2024-08-04,2024,8,0,1,Car,2,6000,12000,,
2453,2024-08-05,2024,8,0,0,Bike,1,1000,1000,,
2454,2024-08-05,2024,8,0,0,Car,2,4000,8000,,
2455,2024-08-05,2024,8,0,0,Bike,2,1000,2000,,
2456,2024-08-07,2024,8,0,0,Bike,2,1500,3000,,
2457,2024-08-08,2024,8,0,0,Bike,1,1500,1500,,
2458,2024-08-08,2024,8,0,0,Bike,2,1500,3000,,
2459,2024-08-08,2024,8,0,0,Car,1,4000,4000,,
2460,2024-08-08,2024,8,0,0,Bike,1,1500,1500,,
2461,2024-08-08,2024,8,0,0,Bike,1,1500,1500,,
2462,2024-08-09,2024,8,0,0,Bike,1,1500,1500,,
2463,2024-08-09,2024,8,0,0,Tuk Tuk,2,3000,6000,,
2464,2024-08-09,2024,8,0,0,Bike,1,1000,1000,,
2465,2024-08-09,2024,8,0,0,Bike,2,1000,2000,,
2466,2024-08-09,2024,8,0,0,Bike,1,1000,1000,,
2467,2024-08-09,2024,8,0,0,Bike,2,1500,3000,,
2468,2024-08-09,2024,8,0,0,Car,1,5000,5000,,
2469,2024-08-10,2024,8,0,1,Bike,1,1500,1500,,
2470,2024-08-10,2024,8,0,1,Car,2,6000,12000,,
2471,2024-08-10,2024,8,0,1,Car,1,6000,6000,,
2472,2024-08-10,2024,8,0,1,Car,1,6000,6000,,
2473,2024-08-11,2024,8,0,1,Car,2,6000,12000,,
2474,2024-08-11,2024,8,0,1,Car,1,5000,5000,,
2475,2024-08-11,2024,8,0,1,Bike,1,1500,1500,,
2476,2024-08-11,2024,8,0,1,Car,2,6000,12000,,
2477,2024-08-12,2024,8,0,0,Bike,1,1500,1500,,
2478,2024-08-13,2024,8,0,0,Bike,2,1000,2000,,
2479,2024-08-13,2024,8,0,0,Car,1,5000,5000,,
2480,2024-08-13,2024,8,0,0,Bike,2,1500,3000,,
2481,2024-08-13,2024,8,0,0,Bike,1,1500,1500,,
2482,2024-08-14,2024,8,0,0,Bike,2,1500,3000,,
2483,2024-08-14,2024,8,0,0,Car,2,4000,8000,,
2484,2024-08-14,2024,8,0,0,Bike,1,1500,1500,,
2485,2024-08-15,2024,8,0,0,Bike,1,1500,1500,,
2486,2024-08-16,2024,8,0,0,Car,1,5000,5000,,
2487,2024-08-16,2024,8,0,0,Bike,2,1500,3000,,
2488,2024-08-16,2024,8,0,0,Bike,2,1000,2000,,
2489,2024-08-16,2024,8,0,0,Bike,2,1500,3000,,
2490,2024-08-16,2024,8,0,0,Bike,2,1500,3000,,
2491,2024-08-17,2024,8,0,1,Car,1,6000,6000,,
2492,2024-08-17,2024,8,0,1,Car,2,6000,12000,,
2493,2024-08-17,2024,8,0,1,Car,2,6000,12000,,
2494,2024-08-17,2024,8,0,1,Car,2,6000,12000,,
2495,2024-08-17,2024,8,0,1,Bike,2,1500,3000,,
2496,2024-08-18,2024,8,0,1,Car,2,5000,10000,,
2497,2024-08-18,2024,8,0,1,Bike,2,1500,3000,,
2498,2024-08-18,2024,8,0,1,Car,2,6000,12000,,
2499,2024-08-18,2024,8,0,1,Car,2,5000,10000,,
2500,2024-08-19,2024,8,0,0,Bike,1,1000,1000,,
2501,2024-08-19,2024,8,0,0,Bike,2,1000,2000,,
2502,2024-08-20,2024,8,0,0,Bike,2,1500,3000,,
2503,2024-08-20,2024,8,0,0,Bike,2,1500,3000,,
2504,2024-08-21,2024,8,0,0,Bike,2,1500,3000,,
2505,2024-08-21,2024,8,0,0,Bike,1,1500,1500,,
2506,2024-08-22,2024,8,0,0,Car,2,5000,10000,,
2507,2024-08-22,2024,8,0,0,Bike,2,1000,2000,,
2508,2024-08-22,2024,8,0,0,Bike,2,1500,3000,,
2509,2024-08-23,2024,8,0,0,Car,1,4000,4000,,
2510,2024-08-23,2024,8,0,0,Bike,1,1000,1000,,
2511,2024-08-23,2024,8,0,0,Bike,2,1500,3000,,
2512,2024-08-24,2024,8,0,1,Car,2,6000,12000,,
2513,2024-08-24,2024,8,0,1,Car,1,6000,6000,,
2514,2024-08-25,2024,8,0,1,Car,2,6000,12000,,
2515,2024-08-25,2024,8,0,1,Car,1,6000,6000,,
2516,2024-08-25,2024,8,0,1,Car,1,6000,6000,,
2517,2024-08-25,2024,8,0,1,Bike,1,1500,1500,,
2518,2024-08-26,2024,8,0,0,Bike,2,1500,3000,,
2519,2024-08-27,2024,8,0,0,Car,2,5000,10000,,
2520,2024-08-27,2024,8,0,0,Bike,1,1500,1500,,
2521,2024-08-27,2024,8,0,0,Bike,2,1500,3000,,
2522,2024-08-27,2024,8,0,0,Bike,1,1000,1000,,
2523,2024-08-28,2024,8,0,0,Car,2,5000,10000,,
2524,2024-08-28,2024,8,0,0,Bike,1,1000,1000,,
2525,2024-08-28,2024,8,0,0,Bike,1,1500,1500,,
2526,2024-08-28,2024,8,0,0,Bike,2,1500,3000,,
2527,2024-08-29,2024,8,0,0,Bike,1,1500,1500,,
2528,2024-08-29,2024,8,0,0,Bike,2,1500,3000,,
2529,2024-08-30,2024,8,0,0,Bike,1,1000,1000,,
2530,2024-08-30,2024,8,0,0,Bike,1,1500,1500,,
2531,2024-08-30,2024,8,0,0,Bike,1,1500,1500,,
2532,2024-08-30,2024,8,0,0,Bike,1,1500,1500,,
2533,2024-08-30,2024,8,0,0,Car,2,5000,10000,,
2534,2024-08-31,2024,8,0,1,Car,1,6000,6000,,
2535,2024-09-01,2024,9,0,1,Car,2,5000,10000,,
2536,2024-09-01,2024,9,0,1,Car,1,5000,5000,,
2537,2024-09-01,2024,9,0,1,Car,2,5000,10000,,
2538,2024-09-01,2024,9,0,1,Bike,1,1500,1500,,
2539,2024-09-02,2024,9,0,0,Car,2,4000,8000,,
2540,2024-09-02,2024,9,0,0,Bike,1,1000,1000,,
2541,2024-09-02,2024,9,0,0,Bike,1,1000,1000,,
2542,2024-09-03,2024,9,0,0,Bike,2,1500,3000,,
2543,2024-09-03,2024,9,0,0,Bike,2,1000,2000,,
2544,2024-09-04,2024,9,0,0,Bike,1,1000,1000,,
2545,2024-09-04,2024,9,0,0,Car,1,5000,5000,,
2546,2024-09-04,2024,9,0,0,Bike,1,1000,1000,,
2547,2024-09-05,2024,9,0,0,Bike,1,1000,1000,,
2548,2024-09-05,2024,9,0,0,Bike,2,1500,3000,,
2549,2024-09-05,2024,9,0,0,Car,2,4000,8000,,
2550,2024-09-06,2024,9,0,0,Bike,2,1000,2000,,
2551,2024-09-06,2024,9,0,0,Car,1,5000,5000,,
2552,2024-09-06,2024,9,0,0,Bike,1,1500,1500,,
2553,2024-09-06,2024,9,0,0,Bike,2,1500,3000,,
2554,2024-09-08,2024,9,0,1,Car,1,6000,6000,,
2555,2024-09-08,2024,9,0,1,Car,2,5000,10000,,
2556,2024-09-08,2024,9,0,1,Bike,1,1500,1500,,
2557,2024-09-09,2024,9,0,0,Bike,1,1500,1500,,
2558,2024-09-09,2024,9,0,0,Car,2,4000,8000,,
2559,2024-09-09,2024,9,0,0,Bike,2,1500,3000,,
2560,2024-09-09,2024,9,0,0,Bike,1,1500,1500,,
2561,2024-09-09,2024,9,0,0,Bike,1,1000,1000,,
2562,2024-09-10,2024,9,0,0,Bike,2,1500,3000,,
2563,2024-09-10,2024,9,0,0,Bike,1,1000,1000,,
2564,2024-09-11,2024,9,0,0,Bike,2,1500,3000,,
2565,2024-09-11,2024,9,0,0,Bike,1,1500,1500,,
2566,2024-09-11,2024,9,0,0,Car,1,5000,5000,,
2567,2024-09-12,2024,9,0,0,Car,1,5000,5000,,
2568,2024-09-12,2024,9,0,0,Bike,1,1500,1500,,
2569,2024-09-12,2024,9,0,0,Bike,2,1500,3000,,
2570,2024-09-12,2024,9,0,0,Bike,2,1500,3000,,
2571,2024-09-13,2024,9,0,0,Bike,1,1500,1500,,
2572,2024-09-13,2024,9,0,0,Bike,2,1000,2000,,
2573,2024-09-13,2024,9,0,0,Car,1,5000,5000,,
2574,2024-09-14,2024,9,0,1,Car,2,6000,12000,,
2575,2024-09-14,2024,9,0,1,Car,2,5000,10000,,
2576,2024-09-14,2024,9,0,1,Bike,1,1500,1500,,
2577,2024-09-14,2024,9,0,1,Car,1,6000,6000,,
2578,2024-09-15,2024,9,0,1,Bike,2,1500,3000,,
2579,2024-09-15,2024,9,0,1,Car,2,5000,10000,,
2580,2024-09-15,2024,9,0,1,Car,2,5000,10000,,
2581,2024-09-16,2024,9,0,0,Bike,2,1000,2000,,
2582,2024-09-17,2024,9,0,0,Bike,2,1000,2000,,
2583,2024-09-17,2024,9,0,0,Car,1,5000,5000,,
2584,2024-09-17,2024,9,0,0,Bike,2,1000,2000,,
2585,2024-09-18,2024,9,0,0,Bike,1,1500,1500,,
2586,2024-09-18,2024,9,0,0,Bike,1,1000,1000,,
2587,2024-09-19,2024,9,0,0,Bike,1,1000,1000,,
2588,2024-09-19,2024,9,0,0,Bike,1,1000,1000,,
2589,2024-09-19,2024,9,0,0,Car,1,5000,5000,,
2590,2024-09-20,2024,9,0,0,Bike,1,1000,1000,,
2591,2024-09-20,2024,9,0,0,Bike,2,1000,2000,,
2592,2024-09-20,2024,9,0,0,Car,2,5000,10000,,
2593,2024-09-20,2024,9,0,0,Bike,1,1500,1500,,
2594,2024-09-21,2024,9,0,1,Car,1,6000,6000,,
2595,2024-09-21,2024,9,0,1,Car,1,6000,6000,,
2596,2024-09-22,2024,9,0,1,Car,2,6000,12000,,
2597,2024-09-22,2024,9,0,1,Bike,2,1500,3000,,
2598,2024-09-22,2024,9,0,1,Car,1,6000,6000,,
2599,2024-09-23,2024,9,0,0,Bike,1,1000,1000,,
2600,2024-09-23,2024,9,0,0,Bike,2,1000,2000,,
2601,2024-09-24,2024,9,0,0,Car,1,5000,5000,,
2602,2024-09-24,2024,9,0,0,Bike,1,1500,1500,,
2603,2024-09-24,2024,9,0,0,Bike,2,1500,3000,,
2604,2024-09-24,2024,9,0,0,Bike,1,1500,1500,,
2605,2024-09-25,2024,9,0,0,Bike,2,1500,3000,,
2606,2024-09-25,2024,9,0,0,Bike,2,1000,2000,,
2607,2024-09-25,2024,9,0,0,Car,1,5000,5000,,
2608,2024-09-26,2024,9,0,0,Bike,1,1000,1000,,
2609,2024-09-26,2024,9,0,0,Bike,2,1500,3000,,
2610,2024-09-26,2024,9,0,0,Car,1,5000,5000,,
2611,2024-09-27,2024,9,0,0,Bike,1,1500,1500,,
2612,2024-09-27,2024,9,0,0,Bike,2,1500,3000,,
2613,2024-09-28,2024,9,0,1,Car,2,6000,12000,,
2614,2024-09-28,2024,9,0,1,Car,1,6000,6000,,
2615,2024-09-28,2024,9,0,1,Bike,2,1500,3000,,
2616,2024-09-28,2024,9,0,1,Car,2,5000,10000,,
2617,2024-09-29,2024,9,0,1,Car,1,5000,5000,,
2618,2024-09-29,2024,9,0,1,Car,2,6000,12000,,
2619,2024-09-30,2024,9,0,0,Bike,2,1000,2000,,
2620,2024-09-30,2024,9,0,0,Bike,1,1500,1500,,
2621,2024-09-30,2024,9,0,0,Bike,2,1500,3000,,
2622,2024-09-30,2024,9,0,0,Bike,1,1500,1500,,
2623,2024-09-30,2024,9,0,0,Car,1,4000,4000,,
2624,2024-10-01,2024,10,1,0,Bike,3,2000,6000,,
2625,2024-10-01,2024,10,1,0,Bike,4,2000,8000,,
2626,2024-10-01,2024,10,1,0,Bike,3,2000,6000,,
2627,2024-10-01,2024,10,1,0,Tuk Tuk,3,3500,10500,,
2628,2024-10-01,2024,10,1,0,Car,4,5500,22000,,
2629,2024-10-01,2024,10,1,0,Bike,1,2000,2000,,
2630,2024-10-02,2024,10,1,0,Bike,3,2000,6000,,
2631,2024-10-02,2024,10,1,0,Bike,1,1500,1500,,
2632,2024-10-02,2024,10,1,0,Car,1,5500,5500,,
2633,2024-10-02,2024,10,1,0,Car,3,6500,19500,,
2634,2024-10-02,2024,10,1,0,Bike,3,2000,6000,,
2635,2024-10-02,2024,10,1,0,Bike,4,2000,8000,,
2636,2024-10-02,2024,10,1,0,Bike,2,2000,4000,,
2637,2024-10-02,2024,10,1,0,Bike,3,2000,6000,,
2638,2024-10-02,2024,10,1,0,Bike,1,2000,2000,,
2639,2024-10-02,2024,10,1,0,Tuk Tuk,2,3500,7000,,
2640,2024-10-03,2024,10,1,0,Bike,1,2000,2000,,
2641,2024-10-03,2024,10,1,0,Car,4,5500,22000,,
2642,2024-10-03,2024,10,1,0,Bike,4,2000,8000,,
2643,2024-10-03,2024,10,1,0,Bike,2,2000,4000,,
2644,2024-10-04,2024,10,1,0,Bike,1,2000,2000,,
2645,2024-10-04,2024,10,1,0,Car,4,6500,26000,,
2646,2024-10-04,2024,10,1,0,Bike,4,2000,8000,,
2647,2024-10-04,2024,10,1,0,Bike,3,1500,4500,,
2648,2024-10-04,2024,10,1,0,Tuk Tuk,3,3500,10500,,
2649,2024-10-04,2024,10,1,0,Bike,2,2000,4000,,
2650,2024-10-04,2024,10,1,0,Bike,1,2000,2000,,
2651,2024-10-04,2024,10,1,0,Bike,1,2000,2000,,
2652,2024-10-05,2024,10,1,1,Car,3,6500,19500,,
2653,2024-10-05,2024,10,1,1,Car,2,7500,15000,,
2654,2024-10-05,2024,10,1,1,Car,2,7500,15000,,
2655,2024-10-05,2024,10,1,1,Car,3,6500,19500,,
2656,2024-10-05,2024,10,1,1,Car,3,6500,19500,,
2657,2024-10-05,2024,10,1,1,Bike,3,1500,4500,,
2658,2024-10-05,2024,10,1,1,Tuk Tuk,3,4000,12000,,
2659,2024-10-05,2024,10,1,1,Car,4,6500,26000,,
2660,2024-10-06,2024,10,1,1,Car,4,7500,30000,,
2661,2024-10-06,2024,10,1,1,Car,2,7500,15000,,
2662,2024-10-06,2024,10,1,1,Tuk Tuk,4,4000,16000,,
2663,2024-10-06,2024,10,1,1,Bike,1,2000,2000,,
2664,2024-10-06,2024,10,1,1,Car,1,6500,6500,,
2665,2024-10-06,2024,10,1,1,Car,4,7500,30000,,
2666,2024-10-06,2024,10,1,1,Car,4,7500,30000,,
2667,2024-10-06,2024,10,1,1,Car,2,7500,15000,,
2668,2024-10-07,2024,10,1,0,Bike,3,2000,6000,,
2669,2024-10-07,2024,10,1,0,Bike,3,1500,4500,,
2670,2024-10-07,2024,10,1,0,Bike,2,1500,3000,,
2671,2024-10-07,2024,10,1,0,Bike,3,2000,6000,,
2672,2024-10-07,2024,10,1,0,Car,1,6500,6500,,
2673,2024-10-08,2024,10,1,0,Bike,4,1500,6000,,
2674,2024-10-08,2024,10,1,0,Car,1,6500,6500,,
2675,2024-10-08,2024,10,1,0,Bike,4,1500,6000,,
2676,2024-10-08,2024,10,1,0,Bike,4,2000,8000,,
2677,2024-10-08,2024,10,1,0,Bike,1,2000,2000,,
2678,2024-10-09,2024,10,1,0,Tuk Tuk,4,3500,14000,,
2679,2024-10-09,2024,10,1,0,Bike,3,2000,6000,,
2680,2024-10-09,2024,10,1,0,Bike,4,1500,6000,,
2681,2024-10-09,2024,10,1,0,Bike,1,2000,2000,,
2682,2024-10-09,2024,10,1,0,Car,1,6500,6500,,
2683,2024-10-09,2024,10,1,0,Bike,1,1500,1500,,
2684,2024-10-09,2024,10,1,0,Bike,2,2000,4000,,
2685,2024-10-09,2024,10,1,0,Bike,1,1500,1500,,
2686,2024-10-10,2024,10,1,0,Bike,1,1500,1500,,
2687,2024-10-10,2024,10,1,0,Bike,2,2000,4000,,
2688,2024-10-10,2024,10,1,0,Bike,4,2000,8000,,
2689,2024-10-10,2024,10,1,0,Bike,4,2000,8000,,
2690,2024-10-10,2024,10,1,0,Bike,3,2000,6000,,
2691,2024-10-10,2024,10,1,0,Bike,4,2000,8000,,
2692,2024-10-10,2024,10,1,0,Car,4,6500,26000,,
2693,2024-10-10,2024,10,1,0,Tuk Tuk,1,3500,3500,,
2694,2024-10-10,2024,10,1,0,Car,2,6500,13000,,
2695,2024-10-10,2024,10,1,0,Bike,3,2000,6000,,
2696,2024-10-11,2024,10,1,0,Car,3,6500,19500,,
2697,2024-10-11,2024,10,1,0,Bike,3,2000,6000,,
2698,2024-10-11,2024,10,1,0,Bike,4,1500,6000,,
2699,2024-10-11,2024,10,1,0,Bike,4,2000,8000,,
2700,2024-10-12,2024,10,1,1,Tuk Tuk,4,3500,14000,,
2701,2024-10-12,2024,10,1,1,Car,4,7500,30000,,
2702,2024-10-12,2024,10,1,1,Bike,4,2000,8000,,
2703,2024-10-12,2024,10,1,1,Car,2,6500,13000,,
2704,2024-10-12,2024,10,1,1,Car,3,6500,19500,,
2705,2024-10-12,2024,10,1,1,Car,4,6500,26000,,
2706,2024-10-13,2024,10,1,1,Car,2,7500,15000,,
2707,2024-10-13,2024,10,1,1,Car,2,7500,15000,,
2708,2024-10-13,2024,10,1,1,Bike,3,2000,6000,,
2709,2024-10-13,2024,10,1,1,Car,1,6500,6500,,
2710,2024-10-13,2024,10,1,1,Tuk Tuk,2,4000,8000,,
2711,2024-10-13,2024,10,1,1,Car,4,7500,30000,,
2712,2024-10-13,2024,10,1,1,Car,4,7500,30000,,
2713,2024-10-13,2024,10,1,1,Car,3,7500,22500,,
2714,2024-10-14,2024,10,1,0,Bike,3,2000,6000,,
2715,2024-10-14,2024,10,1,0,Bike,2,2000,4000,,
2716,2024-10-14,2024,10,1,0,Car,4,5500,22000,,
2717,2024-10-14,2024,10,1,0,Bike,1,2000,2000,,
2718,2024-10-15,2024,10,1,0,Bike,1,2000,2000,,
2719,2024-10-15,2024,10,1,0,Bike,4,2000,8000,,
2720,2024-10-15,2024,10,1,0,Bike,4,2000,8000,,
2721,2024-10-15,2024,10,1,0,Car,1,6500,6500,,
2722,2024-10-16,2024,10,1,0,Bike,4,1500,6000,,
2723,2024-10-16,2024,10,1,0,Bike,2,2000,4000,,
2724,2024-10-16,2024,10,1,0,Bike,1,2000,2000,,
2725,2024-10-16,2024,10,1,0,Car,3,6500,19500,,
2726,2024-10-17,2024,10,1,0,Tuk Tuk,4,3500,14000,,
2727,2024-10-17,2024,10,1,0,Car,4,5500,22000,,
2728,2024-10-17,2024,10,1,0,Bike,1,2000,2000,,
2729,2024-10-17,2024,10,1,0,Bike,1,1500,1500,,
2730,2024-10-17,2024,10,1,0,Bike,4,2000,8000,,
2731,2024-10-17,2024,10,1,0,Bike,4,2000,8000,,
2732,2024-10-17,2024,10,1,0,Bike,4,2000,8000,,
2733,2024-10-17,2024,10,1,0,Bike,3,2000,6000,,
2734,2024-10-18,2024,10,1,0,Bike,4,2000,8000,,
2735,2024-10-18,2024,10,1,0,Bike,3,2000,6000,,
2736,2024-10-18,2024,10,1,0,Car,1,5500,5500,,
2737,2024-10-18,2024,10,1,0,Tuk Tuk,2,3500,7000,,
2738,2024-10-18,2024,10,1,0,Bike,4,1500,6000,,
2739,2024-10-18,2024,10,1,0,Bike,3,2000,6000,,
2740,2024-10-19,2024,10,1,1,Bike,4,2000,8000,,
2741,2024-10-19,2024,10,1,1,Car,1,7500,7500,,
2742,2024-10-19,2024,10,1,1,Car,2,7500,15000,,
2743,2024-10-19,2024,10,1,1,Tuk Tuk,3,4000,12000,,
2744,2024-10-19,2024,10,1,1,Car,1,6500,6500,,
2745,2024-10-19,2024,10,1,1,Car,4,7500,30000,,
2746,2024-10-19,2024,10,1,1,Car,3,7500,22500,,
2747,2024-10-20,2024,10,1,1,Bike,2,1500,3000,,
2748,2024-10-20,2024,10,1,1,Tuk Tuk,3,4000,12000,,
2749,2024-10-20,2024,10,1,1,Car,2,7500,15000,,
2750,2024-10-20,2024,10,1,1,Car,2,7500,15000,,
2751,2024-10-20,2024,10,1,1,Car,1,6500,6500,,
2752,2024-10-20,2024,10,1,1,Car,2,6500,13000,,
2753,2024-10-20,2024,10,1,1,Car,2,6500,13000,,
2754,2024-10-20,2024,10,1,1,Car,4,7500,30000,,
2755,2024-10-21,2024,10,1,0,Car,2,6500,13000,,
2756,2024-10-21,2024,10,1,0,Bike,1,2000,2000,,
2757,2024-10-21,2024,10,1,0,Bike,4,2000,8000,,
2758,2024-10-21,2024,10,1,0,Bike,2,2000,4000,,
2759,2024-10-21,2024,10,1,0,Car,2,5500,11000,,
2760,2024-10-21,2024,10,1,0,Tuk Tuk,3,3500,10500,,
2761,2024-10-21,2024,10,1,0,Bike,1,1500,1500,,
2762,2024-10-21,2024,10,1,0,Bike,4,2000,8000,,
2763,2024-10-21,2024,10,1,0,Bike,1,1500,1500,,
2764,2024-10-21,2024,10,1,0,Bike,2,2000,4000,,
2765,2024-10-22,2024,10,1,0,Bike,2,2000,4000,,
2766,2024-10-22,2024,10,1,0,Bike,2,2000,4000,,
2767,2024-10-22,2024,10,1,0,Bike,4,2000,8000,,
2768,2024-10-22,2024,10,1,0,Tuk Tuk,3,3500,10500,,
2769,2024-10-22,2024,10,1,0,Bike,3,1500,4500,,
2770,2024-10-22,2024,10,1,0,Car,1,5500,5500,,
2771,2024-10-23,2024,10,1,0,Car,1,5500,5500,,
2772,2024-10-23,2024,10,1,0,Bike,4,1500,6000,,
2773,2024-10-23,2024,10,1,0,Bike,4,2000,8000,,
2774,2024-10-23,2024,10,1,0,Bike,2,1500,3000,,
2775,2024-10-23,2024,10,1,0,Tuk Tuk,1,3500,3500,,
2776,2024-10-23,2024,10,1,0,Bike,4,1500,6000,,
2777,2024-10-23,2024,10,1,0,Bike,3,1500,4500,,
2778,2024-10-24,2024,10,1,0,Bike,3,2000,6000,,
2779,2024-10-24,2024,10,1,0,Car,4,5500,22000,,
2780,2024-10-24,2024,10,1,0,Car,3,5500,16500,,
2781,2024-10-24,2024,10,1,0,Bike,3,2000,6000,,
2782,2024-10-24,2024,10,1,0,Bike,4,2000,8000,,
2783,2024-10-24,2024,10,1,0,Bike,2,1500,3000,,
2784,2024-10-24,2024,10,1,0,Bike,4,2000,8000,,
2785,2024-10-24,2024,10,1,0,Tuk Tuk,3,3500,10500,,
2786,2024-10-24,2024,10,1,0,Bike,4,2000,8000,,
2787,2024-10-25,2024,10,1,0,Bike,1,2000,2000,,
2788,2024-10-25,2024,10,1,0,Bike,3,2000,6000,,
2789,2024-10-25,2024,10,1,0,Bike,3,2000,6000,,
2790,2024-10-25,2024,10,1,0,Tuk Tuk,1,3500,3500,,
2791,2024-10-25,2024,10,1,0,Bike,2,1500,3000,,
2792,2024-10-25,2024,10,1,0,Bike,3,2000,6000,,
2793,2024-10-25,2024,10,1,0,Car,4,6500,26000,,
2794,2024-10-26,2024,10,1,1,Bike,4,1500,6000,,
2795,2024-10-26,2024,10,1,1,Car,1,6500,6500,,
2796,2024-10-26,2024,10,1,1,Car,2,7500,15000,,
2797,2024-10-26,2024,10,1,1,Car,1,7500,7500,,
2798,2024-10-26,2024,10,1,1,Car,3,7500,22500,,
2799,2024-10-26,2024,10,1,1,Bike,3,1500,4500,,
2800,2024-10-26,2024,10,1,1,Car,1,7500,7500,,
2801,2024-10-26,2024,10,1,1,Tuk Tuk,2,4000,8000,,
2802,2024-10-26,2024,10,1,1,Car,1,6500,6500,,
2803,2024-10-26,2024,10,1,1,Car,2,7500,15000,,
2804,2024-10-27,2024,10,1,1,Bike,3,1500,4500,,
2805,2024-10-27,2024,10,1,1,Car,1,6500,6500,,
2806,2024-10-27,2024,10,1,1,Car,4,7500,30000,,
2807,2024-10-27,2024,10,1,1,Bike,1,2000,2000,,
2808,2024-10-27,2024,10,1,1,Tuk Tuk,2,3500,7000,,
2809,2024-10-27,2024,10,1,1,Car,4,6500,26000,,
2810,2024-10-27,2024,10,1,1,Car,1,7500,7500,,
2811,2024-10-27,2024,10,1,1,Car,2,6500,13000,,
2812,2024-10-27,2024,10,1,1,Car,2,7500,15000,,
2813,2024-10-28,2024,10,1,0,Bike,1,1500,1500,,
2814,2024-10-28,2024,10,1,0,Car,4,6500,26000,,
2815,2024-10-28,2024,10,1,0,Bike,1,2000,2000,,
2816,2024-10-29,2024,10,1,0,Tuk Tuk,4,3500,14000,,
2817,2024-10-29,2024,10,1,0,Bike,1,1500,1500,,
2818,2024-10-29,2024,10,1,0,Bike,4,1500,6000,,
2819,2024-10-29,2024,10,1,0,Bike,3,1500,4500,,
2820,2024-10-29,2024,10,1,0,Car,1,6500,6500,,
2821,2024-10-29,2024,10,1,0,Car,1,6500,6500,,
2822,2024-10-29,2024,10,1,0,Bike,4,2000,8000,,
2823,2024-10-29,2024,10,1,0,Bike,2,2000,4000,,
2824,2024-10-29,2024,10,1,0,Bike,4,2000,8000,,
2825,2024-10-29,2024,10,1,0,Bike,2,2000,4000,,
2826,2024-10-30,2024,10,1,0,Bike,3,1500,4500,,
2827,2024-10-30,2024,10,1,0,Bike,2,2000,4000,,
2828,2024-10-30,2024,10,1,0,Car,4,6500,26000,,
2829,2024-10-30,2024,10,1,0,Tuk Tuk,4,3500,14000,,
2830,2024-10-30,2024,10,1,0,Bike,4,2000,8000,,
2831,2024-10-30,2024,10,1,0,Bike,2,2000,4000,,
2832,2024-10-31,2024,10,1,0,Bike,1,2000,2000,,
2833,2024-11-01,2024,11,1,0,Bike,3,1500,4500,,
2834,2024-11-01,2024,11,1,0,Car,2,7500,15000,,
2835,2024-11-01,2024,11,1,0,Bike,1,2000,2000,,
2836,2024-11-02,2024,11,1,1,Car,4,8500,34000,,
2837,2024-11-02,2024,11,1,1,Car,4,8500,34000,,
2838,2024-11-02,2024,11,1,1,Bike,4,2500,10000,,
2839,2024-11-02,2024,11,1,1,Car,3,8500,25500,,
2840,2024-11-03,2024,11,1,1,Car,4,8500,34000,,
2841,2024-11-03,2024,11,1,1,Car,2,8500,17000,,
2842,2024-11-03,2024,11,1,1,Car,1,8500,8500,,
2843,2024-11-03,2024,11,1,1,Car,3,8500,25500,,
2844,2024-11-03,2024,11,1,1,Bike,4,2500,10000,,
2845,2024-11-03,2024,11,1,1,Bike,1,2500,2500,,
2846,2024-11-03,2024,11,1,1,Car,3,8500,25500,,
2847,2024-11-03,2024,11,1,1,Tuk Tuk,1,3500,3500,,
2848,2024-11-03,2024,11,1,1,Car,2,7000,14000,,
2849,2024-11-03,2024,11,1,1,Car,1,7000,7000,,
2850,2024-11-04,2024,11,1,0,Bike,3,2000,6000,,
2851,2024-11-04,2024,11,1,0,Car,2,6000,12000,,
2852,2024-11-04,2024,11,1,0,Bike,4,2000,8000,,
2853,2024-11-04,2024,11,1,0,Bike,4,1500,6000,,
2854,2024-11-04,2024,11,1,0,Tuk Tuk,4,3000,12000,,
2855,2024-11-04,2024,11,1,0,Car,3,7500,22500,,
2856,2024-11-04,2024,11,1,0,Bike,1,2000,2000,,
2857,2024-11-04,2024,11,1,0,Bike,2,2000,4000,,
2858,2024-11-04,2024,11,1,0,Bike,4,2000,8000,,
2859,2024-11-04,2024,11,1,0,Bike,3,2000,6000,,
2860,2024-11-04,2024,11,1,0,Bike,4,1500,6000,,
2861,2024-11-04,2024,11,1,0,Bike,3,2000,6000,,
2862,2024-11-05,2024,11,1,0,Bike,1,2000,2000,,
2863,2024-11-05,2024,11,1,0,Car,2,7500,15000,,
2864,2024-11-05,2024,11,1,0,Bike,2,2000,4000,,
2865,2024-11-06,2024,11,1,0,Car,1,7500,7500,,
2866,2024-11-06,2024,11,1,0,Bike,4,1500,6000,,
2867,2024-11-06,2024,11,1,0,Bike,2,2000,4000,,
2868,2024-11-07,2024,11,1,0,Car,2,7500,15000,,
